NU_CNPJ_EMPRESA;NO_RAZAO_SOCIAL_EMPRESA;NO_PRODUTO;NU_PROCESSO;DS_TIPO_PRODUTO;DS_CATEGORIA_PRODUTO;DT_FINALIZACAO_PROCESSO;DT_VENCIMENTO_REGISTRO;ST_SITUACAO_REGISTRO
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO CHERRY;25351497859201640;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO CHERRY;25351256377201808;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO CHOCOLATE;25351497845201611;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO CHOCOLATE;25351256389201824;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO COFFEE;25351578908201636;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO COFFEE;25351256388201880;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GOLDEN VIRGINIA;25351512217201613;DERIVADOS DO TABACO;FUMO DESFIADO;;03/31/2019 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GOLDEN VIRGINIA;25351109100201960;DERIVADOS DO TABACO;FUMO DESFIADO;;07/08/2025 00:00:00;Ativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GRAPE;25351006792201739;DERIVADOS DO TABACO;FUMO DESFIADO;;03/01/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GRAPE;25351256443201831;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GREEN APPLE;25351006782201717;DERIVADOS DO TABACO;FUMO DESFIADO;;03/01/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO GREEN APPLE;25351256427201849;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO MANGO;25351578920201657;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO MANGO;25351256430201862;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO MINT;25351497814201637;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO MINT;25351256435201895;DERIVADOS DO TABACO;FUMO DESFIADO;;08/06/2019 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO VANILLA;25351497823201620;DERIVADOS DO TABACO;FUMO DESFIADO;;01/30/2018 00:00:00;Inativo
18044630000123;HBT INDUSTRIA E COMERCIO DE TABACOS LTDA;HI TOBACCO VANILLA;25351256399201860;DERIVADOS DO TABACO;FUMO DESFIADO;;06/25/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON AUTHENTIC KS;25351020467200947;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/16/2015 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON AUTHENTIC KS - VERSÃO B;25351661636201475;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/26/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON AUTHENTIC SLIMS;25351020475200917;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/16/2015 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON AUTHENTIC SLIMS - VERSÃO B;25351661682201458;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;01/08/2019 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON EXCLUSIVE KS;25351522810200917;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/30/2011 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON KS EXCLUSIVE;25351161039201961;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;06/10/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON MENTHA DUO KS;25351298700200970;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/06/2010 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON MENTHA KS;25351020472200923;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/16/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON SLS INTERNATIONAL;25351027125201946;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/18/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HILTON UNIQUE KS;25351428211201149;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/03/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD  XTRA ICE KS;25351654119201025;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/16/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD AFRICA KS;25351065982201031;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/26/2011 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD AMERICA AIR KS;25351589108200991;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/16/2010 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD AMERICA AIR KS;25351018251201101;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/07/2012 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD BLUE;25351171801201253;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/23/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD BLUE OPEN FILTER;25351191608201341;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/05/2015 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD CALIFORNIA KS;25351333897200861;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/24/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD CARIBE DOUBLE MENTHOL KS;25351589086200972;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/16/2010 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD CORE;25351663125202218;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/13/2024 00:00:00;Ativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD CORE BLUE;25351002757202383;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/13/2024 00:00:00;Ativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD CUBA KS;25351710352200964;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/21/2010 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD GOLD KS;25351419942201109;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/10/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD MAX  MINT;25351654131201046;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/22/2018 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD MAX MENTHOL KS;25351654099201065;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/16/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD MAX MINT - VERSÃO B;25069472611201919;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/10/2021 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL BLUE;25351416402201991;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/11/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL EXPERIENCE;25351351824201486;DERIVADOS DO TABACO;FUMO DESFIADO;;07/30/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL EXPERIENCE BLUE;25351827794201668;DERIVADOS DO TABACO;FUMO DESFIADO;;02/22/2020 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL KS;25351604213201478;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;01/08/2021 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL OPEN FILTER;25351191622201345;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/12/2014 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD ORIGINAL ROLL;25351261587201458;DERIVADOS DO TABACO;FUMO DESFIADO;;09/01/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD RED KS;25351419927201101;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/10/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD RED KS – VERSÃO B;25351604111201411;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;01/08/2016 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLLYWOOD SÓ TABACO ORIGINAL;25351395214201476;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/03/2015 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;HOLYWOOD SÓ TABACO BLUE;25351395201201477;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/03/2015 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;HOYO DE MONTERREY;25351505592201089;DERIVADOS DO TABACO;CHARUTO;;11/29/2012 00:00:00;Inativo
08201306000118;emporium cigars importação e comercialização de tabacos ltda;HOYO DE MONTERREY;25351336659201312;DERIVADOS DO TABACO;CHARUTO;;09/25/2016 00:00:00;Inativo
25370137000169;MAREVA COMERCIALIZAÇÃO DE TABACO ME;HOYO DE MONTERREY;25351562216201644;DERIVADOS DO TABACO;CHARUTO;;05/02/2019 00:00:00;Inativo
25370137000169;MAREVA COMERCIALIZAÇÃO DE TABACO ME;HOYO DE MONTERREY;25351237559201952;DERIVADOS DO TABACO;CHARUTO;;04/05/2026 00:00:00;Inativo
08751352000271;AMERICAN BLEND IMP., EXPORTAÇÃO, INDUSTRIA & COM. DE TABACOS LTDA;HULSTON PLATINUM;25351421243201352;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/28/2014 00:00:00;Inativo
08751352000271;AMERICAN BLEND IMP., EXPORTAÇÃO, INDUSTRIA & COM. DE TABACOS LTDA;HULSTON PREMIUM;25351500857201333;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;11/28/2014 00:00:00;Inativo
04041933000188;PHILIP MORRIS BRASIL INDÚSTRIA E COMÉRCIO LTDA.;ICEBALL KS E URY;25351096157201819;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/09/2019 00:00:00;Inativo
11379718000157;B,B TOBACCO COMERCIO DE FUMO LTDA;INDIE BRIGHT;25069761052201540;DERIVADOS DO TABACO;FUMO DESFIADO;;03/08/2021 00:00:00;Inativo
34443602000135;NORTE PIONEIRO INDÚSTRIA E COMERCIO DE FUMOS LTDA;INDIE BRIGHT;25351644093202081;DERIVADOS DO TABACO;FUMO DESFIADO;;03/08/2022 00:00:00;Inativo
02830480000143;CHABA- CHARUTOS DA BAHIA LTDA;INDIOS;25351276837201194;DERIVADOS DO TABACO;CHARUTO;;07/18/2012 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;INDY BLUE;25351237837201290;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/19/2013 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;INDY BLUE;25351260175201359;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/12/2015 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;INDY RED;25351237882201243;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/19/2013 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;INDY RED;25351264130201345;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/12/2014 00:00:00;Inativo
30560376000111;INOVA PAIOL COMÉRCIO DE CIGARROS LTDA;INOVA PAIOL;25351290690202162;DERIVADOS DO TABACO;CIGARRO DE PALHA;;08/02/2022 00:00:00;Inativo
85389054000143;PEDRO ROBERTO CENSI;IRACEMA;25351012540202039;DERIVADOS DO TABACO;FUMO DESFIADO;;04/20/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY FRESH WATERMELON;25351705184201886;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/14/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY FRESH WATERMELON;25351724320201918;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;02/17/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY FRESH WATERMELON;25351029190202121;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;05/03/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY GUMMY BLEND;25351717916202003;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/07/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY LEMON BLEND;25351249485201905;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/24/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY LEMON BLEND;25351439887202025;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/03/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MARACUJA BLEND;25351705692201945;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/20/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MARACUJA BLEND;25351484126202371;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/25/2025 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MELON BLEND;25351678768201871;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/31/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MELON BLEND;25351705712201988;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/09/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MELÃO E MELANCIA;25351029194202117;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/19/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MINT;25351717914202014;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;04/12/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY MINT;25351484122202392;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/25/2025 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY PASSION BLEND;25351678777201862;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/31/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY PINE BLEND;25351249463201937;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/24/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY PRIME MINT;25351705186201875;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/10/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY PRIME MINT;25351667556201940;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/27/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY SNOW;25351484125202326;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;11/20/2024 00:00:00;Ativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY SODA BLEND;25351661470202047;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;08/10/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY SPELL OF LOVE;25351705185201821;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/10/2019 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY SPELL OF LOVE;25351667555201903;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;03/02/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY STAR;25351437031201981;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;12/02/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY STAR;25351467694202064;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;01/18/2022 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY STRAWBERRY BLEND;25351249465201926;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/24/2020 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY STRAWBERRY BLEND;25351439883202047;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/06/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY VISION;25351503631202089;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;07/13/2021 00:00:00;Inativo
27839998000179;ELITE TRADE IMPORTAÇÃO E EXPORTAÇÃO LTDA  ME;NAY VISION ;25351249466201971;DERIVADOS DO TABACO;FUMO PARA NARGUILE;;06/08/2020 00:00:00;Inativo
08751352000271;AMERICAN BLEND IMP., EXPORTAÇÃO, INDUSTRIA & COM. DE TABACOS LTDA;NEBRASKA FILTRO AMARELO;25351177300201285;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/21/2013 00:00:00;Inativo
08751352000271;AMERICAN BLEND IMP., EXPORTAÇÃO, INDUSTRIA & COM. DE TABACOS LTDA;NEBRASKA FILTRO BRANCO;25351177356201239;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/21/2013 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;NEO FRESCO MENTHOL PARA USO COM DISPOSITIVO ELETRÔNICO GLO HYPER+;25351014581202311;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/10/2023 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;NEO GOLDEN TOBACCO PARA USO COM DISPOSITIVO ELETRÔNICO GLO HYPER+;25351014623202313;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/10/2023 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;NEO RUBY BOOST PARA USO COM DISPOSITIVO ELETRÔNICO GLO HYPER+;25351014588202324;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/10/2023 00:00:00;Inativo
33009911000139;SOUZA CRUZ LTDA;NEO TERRACOTTA TOBACCO PARA USO COM DISPOSITIVO ELETRÔNICO GLO HYPER+;25351014684202372;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/10/2023 00:00:00;Inativo
07756070000113;Reality Cigars Comércio importação e exportação ltda. - epp;NEOS SELECTION 3 ETOILES;25351219110201099;DERIVADOS DO TABACO;CIGARRILHA;;05/12/2013 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEW OUTBACK SLIMS;25351143077202319;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/02/2024 00:00:00;Inativo
17121200000103;RC PREMIUM COMERCIO IMPORTADORA E EXPORTADORA EIRELLI - EPP;NEW WORLD ROBUSTO;25351626570202027;DERIVADOS DO TABACO;CHARUTO;;05/31/2022 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;NEW YES BLUE;25351237875201215;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/19/2013 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;NEW YES BLUE;25351254293201358;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/12/2014 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;NEW YES BLUE;25069636692201518;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/18/2017 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;NEW YES RED;25351237865201297;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/19/2013 00:00:00;Inativo
10742854000105;DICINA INDÚSTRIA E COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE TABACOS LIMITADA;NEW YES RED;25069156900201661;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/11/2017 00:00:00;Inativo
12011627000127;CONGO INDUSTRIA E COMERCIO DE CIGARROS IMPORTACAO E EXPORTACAO LTDA;NEW YORK;25351551302202214;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;09/08/2023 00:00:00;Ativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEWS;25069651244201302;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/09/2015 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEWS;25069817780201600;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/25/2017 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEWS;25069424723201701;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/21/2020 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEWS CLASSIC;25351780416202181;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/02/2024 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;NEWS RED;25069110100201401;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/26/2016 00:00:00;Inativo
20901675000119;IBC-INDUSTRIA BRASILEIRA DE CIGARROS LTDA;NISE BLUE;25351671688202352;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/26/2025 00:00:00;Ativo
20901675000119;IBC-INDUSTRIA BRASILEIRA DE CIGARROS LTDA;NISE RED;25351676654202354;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;02/26/2025 00:00:00;Ativo
17121200000103;RC PREMIUM COMERCIO IMPORTADORA E EXPORTADORA EIRELLI - EPP;NUB 460 CONNECTICUT;25351668113202191;DERIVADOS DO TABACO;CHARUTO;;11/29/2022 00:00:00;Inativo
68881150000195;PHOENIX INDUSTRIA E COMERCIO DE TABACOS LTDA;O&S GOLD;25351554768201060;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/11/2011 00:00:00;Inativo
68881150000195;PHOENIX INDUSTRIA E COMERCIO DE TABACOS LTDA;O&S GOLD;25351729773201102;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/30/2014 00:00:00;Inativo
68881150000195;PHOENIX INDUSTRIA E COMERCIO DE TABACOS LTDA;O&S SILVER;25351554775201001;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;10/11/2011 00:00:00;Inativo
68881150000195;PHOENIX INDUSTRIA E COMERCIO DE TABACOS LTDA;O&S SILVER;25351729761201126;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/02/2014 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;OFF;25069207538201401;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;05/26/2017 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;OFF;25069453234201749;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;08/28/2019 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;OFF RED;25069386977201497;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;07/21/2015 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;OFF RED;25069892985201681;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;03/14/2017 00:00:00;Inativo
11816308000126;QUALITY IN TABACOS INDUSTRIA E COMERCIO DE CIGARROS E IMPORTAÇÃO E EXPORTAÇÃO LTDA;OFF REVOLUTION;25351357744202187;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;04/04/2023 00:00:00;Ativo
11056129000138;Cuiabá Indústria e Comércio de Cigarros Ltda;OI BLUE;25351607170201262;DERIVADOS DO TABACO;CIGARRO COM FILTRO;;12/13/2013 00:00:00;Inativo
